id,question_len,num_word_in_question,answer_len,num_word_in_answer,num_word_in_token
56cdf40d5795f9a73e00003d_023,82,17,30,10,269
56cdf40d5795f9a73e00003d_024,82,17,30,10,99
5343caffaeec6fbd07000002_001,71,19,15,5,265
5343caffaeec6fbd07000002_002,71,19,15,5,217
5343caffaeec6fbd07000002_003,71,19,15,5,203
5343caffaeec6fbd07000002_004,71,19,15,5,211
5343caffaeec6fbd07000002_005,71,19,15,5,205
5343caffaeec6fbd07000002_006,71,19,15,5,238
5343caffaeec6fbd07000002_007,71,19,15,5,238
56a39d60496b62f23f000006_001,80,20,6,6,168
56a39d60496b62f23f000006_002,80,20,6,6,168
56a39d60496b62f23f000006_003,80,20,6,6,168
5150b807d24251bc05000072_001,85,18,1,1,209
5150b807d24251bc05000072_002,85,18,1,1,209
5150b807d24251bc05000072_003,85,18,1,1,209
5150b807d24251bc05000072_004,85,18,1,1,209
56c1d857ef6e394741000033_001,37,13,28,10,455
56c1d857ef6e394741000033_002,37,13,28,10,253
56c1d857ef6e394741000033_003,37,13,28,10,419
56c1d857ef6e394741000033_004,37,13,28,10,430
56c1d857ef6e394741000033_005,37,13,28,10,430
56c1d857ef6e394741000033_006,37,13,28,10,419
56c1d857ef6e394741000033_007,37,13,28,10,210
52fe58f82059c6d71c00007a_001,67,14,8,1,195
52fe58f82059c6d71c00007a_002,67,14,8,1,158
52fe58f82059c6d71c00007a_003,67,14,8,1,242
52fe58f82059c6d71c00007a_004,67,14,8,1,145
52fe58f82059c6d71c00007a_005,67,14,8,1,185
52fe58f82059c6d71c00007a_006,67,14,8,1,213
52fe58f82059c6d71c00007a_007,67,14,8,1,208
52fe58f82059c6d71c00007a_008,67,14,8,1,242
52fe58f82059c6d71c00007a_009,67,14,8,1,242
56c5fd325795f9a73e000005_001,60,17,173,46,180
5319ac99b166e2b806000034_001,71,27,6,6,163
5319ac99b166e2b806000034_002,71,27,6,6,163
5319ac99b166e2b806000034_003,71,27,6,6,163
5319ac99b166e2b806000034_004,71,27,6,6,163
54f89e1a06d9727f76000001_001,54,16,13,5,357
54f89e1a06d9727f76000001_002,54,16,13,5,357
54f89e1a06d9727f76000001_003,54,16,13,5,186
54f89e1a06d9727f76000001_004,54,16,13,5,239
54f89e1a06d9727f76000001_005,54,16,13,5,239
571e275dbb137a4b0c000005_001,102,54,41,18,121
571e275dbb137a4b0c000005_002,102,54,41,18,260
56e857ae42442bac75000004_001,49,11,4,1,216
56e857ae42442bac75000004_002,49,11,4,1,255
5509c52f1180f13250000004_001,18,5,26,8,35
55475dc2f35db75526000001_001,79,24,21,9,223
55475dc2f35db75526000001_002,79,24,21,9,155
55475dc2f35db75526000001_003,79,24,21,9,196
55475dc2f35db75526000001_004,79,24,21,9,181
55475dc2f35db75526000001_005,79,24,21,9,284
55475dc2f35db75526000001_006,79,24,21,9,202
55475dc2f35db75526000001_007,79,24,21,9,215
55475dc2f35db75526000001_008,79,24,21,9,303
55475dc2f35db75526000001_009,79,24,21,9,276
55475dc2f35db75526000001_010,79,24,21,9,320
55475dc2f35db75526000001_011,79,24,21,9,60
55475dc2f35db75526000001_012,79,24,21,9,88
55475dc2f35db75526000001_013,79,24,21,9,276
56c073fcef6e394741000020_001,69,22,53,18,159
56c073fcef6e394741000020_002,69,22,53,18,159
52fe52702059c6d71c000078_001,60,14,11,4,208
52fe52702059c6d71c000078_002,60,14,11,4,181
5717d64f29809bbe7a000001_001,55,14,33,7,162
5717d64f29809bbe7a000001_002,55,14,33,7,162
5717d64f29809bbe7a000001_003,55,14,33,7,162
5717d64f29809bbe7a000001_004,55,14,33,7,212
56c8f4615795f9a73e00001a_001,69,14,7,4,203
56c8f4615795f9a73e00001a_002,69,14,7,4,203
56c8f4615795f9a73e00001a_003,69,14,7,4,203
56c8f4615795f9a73e00001a_004,69,14,7,4,203
56c8f4615795f9a73e00001a_005,69,14,7,4,203
56c8f4615795f9a73e00001a_006,69,14,7,4,203
56c8f4615795f9a73e00001a_007,69,14,7,4,203
56c8f4615795f9a73e00001a_008,69,14,7,4,203
56c8f4615795f9a73e00001a_009,69,14,7,4,203
56c8f4615795f9a73e00001a_010,69,14,7,4,203
56c8f4615795f9a73e00001a_011,69,14,7,4,203
56c8f4615795f9a73e00001a_012,69,14,7,4,203
56c8f4615795f9a73e00001a_013,69,14,7,4,203
56c8f4615795f9a73e00001a_014,69,14,7,4,203
56c8f4615795f9a73e00001a_015,69,14,7,4,203
56c8f4615795f9a73e00001a_016,69,14,7,4,203
56c8f4615795f9a73e00001a_017,69,14,7,4,203
56c8f4615795f9a73e00001a_018,69,14,7,4,203
56c8f4615795f9a73e00001a_019,69,14,7,4,203
56c8f4615795f9a73e00001a_020,69,14,7,4,203
552421082c8b63434a000005_001,74,19,28,11,135
5710a592cf1c32585100002a_001,32,9,3,2,276
5710a592cf1c32585100002a_002,32,9,11,3,276
5710a592cf1c32585100002a_003,32,9,11,3,217
5710a592cf1c32585100002a_004,32,9,11,3,217
5710a592cf1c32585100002a_005,32,9,3,2,281
5710a592cf1c32585100002a_006,32,9,3,2,281
5710a592cf1c32585100002a_007,32,9,3,2,297
5710a592cf1c32585100002a_008,32,9,11,3,297
5710a592cf1c32585100002a_009,32,9,3,2,297
5710a592cf1c32585100002a_010,32,9,11,3,297
5710a592cf1c32585100002a_011,32,9,3,2,297
5710a592cf1c32585100002a_012,32,9,3,2,297
5710a592cf1c32585100002a_013,32,9,11,3,297
5710a592cf1c32585100002a_014,32,9,11,3,297
5710a592cf1c32585100002a_015,32,9,3,2,262
5710a592cf1c32585100002a_016,32,9,3,2,262
5710a592cf1c32585100002a_017,32,9,3,2,262
5710a592cf1c32585100002a_018,32,9,3,2,262
5710a592cf1c32585100002a_019,32,9,3,2,262
5710a592cf1c32585100002a_020,32,9,3,2,262
5710a592cf1c32585100002a_021,32,9,11,3,319
5710a592cf1c32585100002a_022,32,9,3,2,262
5710a592cf1c32585100002a_023,32,9,3,2,276
5710a592cf1c32585100002a_024,32,9,11,3,319
5710a592cf1c32585100002a_025,32,9,3,2,276
5710a592cf1c32585100002a_026,32,9,3,2,264
5710a592cf1c32585100002a_027,32,9,3,2,264
5710a592cf1c32585100002a_028,32,9,3,2,264
5710a592cf1c32585100002a_029,32,9,11,3,319
5710a592cf1c32585100002a_030,32,9,11,3,319
5710a592cf1c32585100002a_031,32,9,11,3,319
5710a592cf1c32585100002a_032,32,9,3,2,297
5710a592cf1c32585100002a_033,32,9,11,3,297
5710a592cf1c32585100002a_034,32,9,3,2,262
532366f09b2d7acc7e000015_001,94,20,8,4,131
532366f09b2d7acc7e000015_002,94,20,8,4,180
532366f09b2d7acc7e000015_003,94,20,8,4,216
532366f09b2d7acc7e000015_004,94,20,8,4,89
54ede28094afd61504000003_001,140,33,14,5,157
54ede28094afd61504000003_002,140,33,14,5,242
54ede28094afd61504000003_003,140,33,14,5,192
54ede28094afd61504000003_004,140,33,14,5,242
56ecfd572ac5ed1459000002_001,30,10,6,2,141
56ecfd572ac5ed1459000002_002,30,10,6,2,263
56ecfd572ac5ed1459000002_003,30,10,6,2,148
56ecfd572ac5ed1459000002_004,30,10,6,2,141
56ecfd572ac5ed1459000002_005,30,10,6,2,148
56ecfd572ac5ed1459000002_006,30,10,6,2,215
56ecfd572ac5ed1459000002_007,30,10,6,2,263
56ecfd572ac5ed1459000002_008,30,10,6,2,141
56ecfd572ac5ed1459000002_009,30,10,6,2,148
56ecfd572ac5ed1459000002_010,30,10,6,2,215
56ecfd572ac5ed1459000002_011,30,10,6,2,263
56ecfd572ac5ed1459000002_012,30,10,6,2,215
56ecfd572ac5ed1459000002_013,30,10,6,2,263
56ecfd572ac5ed1459000002_014,30,10,6,2,141
56ecfd572ac5ed1459000002_015,30,10,6,2,148
56ecfd572ac5ed1459000002_016,30,10,6,2,263
5709ee36cf1c32585100001e_001,46,12,16,4,222
5709ee36cf1c32585100001e_002,46,12,16,4,252
54d649843706e89528000009_001,40,12,4,2,250
54d649843706e89528000009_002,40,12,4,2,250
54d649843706e89528000009_003,40,12,4,2,229
54d649843706e89528000009_004,40,12,27,12,229
54d649843706e89528000009_005,40,12,4,2,229
54d649843706e89528000009_006,40,12,27,12,641
54d649843706e89528000009_007,40,12,4,2,369
54d649843706e89528000009_008,40,12,4,2,250
54d649843706e89528000009_009,40,12,4,2,246
54d649843706e89528000009_010,40,12,27,12,446
54d649843706e89528000009_011,40,12,4,2,184
54d649843706e89528000009_012,40,12,4,2,220
54d649843706e89528000009_013,40,12,4,2,256
54d649843706e89528000009_014,40,12,4,2,253
5335c7f2d6d3ac6a34000051_001,81,18,31,8,105
5335c7f2d6d3ac6a34000051_002,81,18,31,8,240
5545186cbf90a13052000002_001,68,20,22,6,200
5545186cbf90a13052000002_002,68,20,22,6,138
5545186cbf90a13052000002_003,68,20,22,6,435
5545186cbf90a13052000002_004,68,20,22,6,247
5545186cbf90a13052000002_005,68,20,22,6,263
5545186cbf90a13052000002_006,68,20,22,6,412
5545186cbf90a13052000002_007,68,20,22,6,261
5545186cbf90a13052000002_008,68,20,22,6,435
5545186cbf90a13052000002_009,68,20,22,6,224
5545186cbf90a13052000002_010,68,20,22,6,228
5545186cbf90a13052000002_011,68,20,22,6,273
5545186cbf90a13052000002_012,68,20,22,6,263
5545186cbf90a13052000002_013,68,20,22,6,266
5545186cbf90a13052000002_014,68,20,22,6,224
5545186cbf90a13052000002_015,68,20,22,6,435
5545186cbf90a13052000002_016,68,20,22,6,143
5545186cbf90a13052000002_017,68,20,22,6,160
5545186cbf90a13052000002_018,68,20,22,6,160
5545186cbf90a13052000002_019,68,20,22,6,221
5545186cbf90a13052000002_020,68,20,22,6,224
5545186cbf90a13052000002_021,68,20,22,6,273
5545186cbf90a13052000002_022,68,20,22,6,263
5545186cbf90a13052000002_023,68,20,22,6,147
5545186cbf90a13052000002_024,68,20,22,6,266
5357a6d0f1005d6b58000004_001,69,17,9,6,185
5357a6d0f1005d6b58000004_002,69,17,9,6,185
5357a6d0f1005d6b58000004_003,69,17,9,6,185
56ed03862ac5ed1459000004_001,34,10,23,7,214
56ed03862ac5ed1459000004_002,34,10,23,7,213
56ed03862ac5ed1459000004_003,34,10,23,7,213
56ed03862ac5ed1459000004_004,34,10,23,7,131
56ed03862ac5ed1459000004_005,34,10,23,7,132
56ed03862ac5ed1459000004_006,34,10,23,7,216
56ed03862ac5ed1459000004_007,34,10,23,7,216
56ed03862ac5ed1459000004_008,34,10,23,7,254
56ed03862ac5ed1459000004_009,34,10,23,7,217
56ed03862ac5ed1459000004_010,34,10,23,7,267
56ed03862ac5ed1459000004_011,34,10,23,7,254
56ed03862ac5ed1459000004_012,34,10,23,7,225
56ed03862ac5ed1459000004_013,34,10,23,7,92
56ed03862ac5ed1459000004_014,34,10,23,7,267
56ed03862ac5ed1459000004_015,34,10,23,7,316
56ed03862ac5ed1459000004_016,34,10,23,7,225
56ed03862ac5ed1459000004_017,34,10,23,7,246
56ed03862ac5ed1459000004_018,34,10,23,7,258
56ed03862ac5ed1459000004_019,34,10,23,7,212
56ed03862ac5ed1459000004_020,34,10,23,7,92
56ed03862ac5ed1459000004_021,34,10,23,7,206
56ed03862ac5ed1459000004_022,34,10,23,7,225
56ed03862ac5ed1459000004_023,34,10,23,7,132
56ed03862ac5ed1459000004_024,34,10,23,7,322
56ed03862ac5ed1459000004_025,34,10,23,7,40
56ed03862ac5ed1459000004_026,34,10,23,7,216
56ed03862ac5ed1459000004_027,34,10,23,7,92
56ed03862ac5ed1459000004_028,34,10,23,7,225
56ed03862ac5ed1459000004_029,34,10,23,7,132
56ed03862ac5ed1459000004_030,34,10,23,7,216
54f9cb34dd3fc62544000002_001,104,28,7,7,242
54f9cb34dd3fc62544000002_002,104,28,7,7,163
54f9cb34dd3fc62544000002_003,104,28,7,7,216
54f9cb34dd3fc62544000002_004,104,28,31,11,156
54f9cb34dd3fc62544000002_005,104,28,7,7,156
54f9cb34dd3fc62544000002_006,104,28,7,7,163
54d73e223706e89528000010_001,36,10,21,7,130
54d73e223706e89528000010_002,36,10,21,7,223
55058af6f73303d458000004_001,107,29,34,17,269
56b7083376d8bf8d13000001_001,70,20,33,15,296
56b7083376d8bf8d13000001_002,70,20,33,15,371
56b7083376d8bf8d13000001_003,70,20,33,15,247
56b7083376d8bf8d13000001_004,70,20,33,15,157
56b7083376d8bf8d13000001_005,70,20,33,15,251
55376663bc4f83e82800000a_001,65,19,4,3,217
55376663bc4f83e82800000a_002,65,19,4,3,217
56c077e9ef6e394741000021_001,40,10,44,11,263
56c077e9ef6e394741000021_002,40,10,44,11,263
571f609c0fd6f91b6800000c_001,53,15,15,7,200
571f609c0fd6f91b6800000c_002,53,15,15,7,200
55032e65e9bde69634000034_001,72,19,20,5,205
55032e65e9bde69634000034_002,72,19,20,5,207
55032e65e9bde69634000034_003,72,19,20,5,40
55032e65e9bde69634000034_004,72,19,20,5,211
55032e65e9bde69634000034_005,72,19,20,5,210
55032e65e9bde69634000034_006,72,19,20,5,159
55032e65e9bde69634000034_007,72,19,20,5,89
55032e65e9bde69634000034_008,72,19,20,5,58
55032e65e9bde69634000034_009,72,19,20,5,203
55032e65e9bde69634000034_010,72,19,20,5,115
55032e65e9bde69634000034_011,72,19,20,5,96
55032e65e9bde69634000034_012,72,19,20,5,132
55032e65e9bde69634000034_013,72,19,20,5,114
55032e65e9bde69634000034_014,72,19,20,5,103
55032e65e9bde69634000034_015,72,19,20,5,203
55032e65e9bde69634000034_016,72,19,20,5,39
55032e65e9bde69634000034_017,72,19,20,5,211
55032e65e9bde69634000034_018,72,19,20,5,40
55032e65e9bde69634000034_019,72,19,20,5,61
55032e65e9bde69634000034_020,72,19,20,5,159
5717d86029809bbe7a000003_001,60,12,19,11,343
5717d86029809bbe7a000003_002,60,12,19,11,343
5717d86029809bbe7a000003_003,60,12,19,11,207
51651e24298dcd4e51000054_001,49,11,5,1,164
51651e24298dcd4e51000054_002,49,11,5,1,172
51651e24298dcd4e51000054_003,49,11,5,1,175
51651e24298dcd4e51000054_004,49,11,5,1,186
51651e24298dcd4e51000054_005,49,11,5,1,186
51651e24298dcd4e51000054_006,49,11,5,1,206
51651e24298dcd4e51000054_007,49,11,5,1,256
52b2e498f828ad283c000010_001,57,14,43,17,184
52b2e498f828ad283c000010_002,57,14,43,17,213
52b2e498f828ad283c000010_003,57,14,43,17,156
5147c088d24251bc05000026_001,86,18,22,5,62
5147c088d24251bc05000026_002,86,18,22,5,115
5147c088d24251bc05000026_003,86,18,22,5,178
5147c088d24251bc05000026_004,86,18,22,5,158
5147c088d24251bc05000026_005,86,18,22,5,158
5147c088d24251bc05000026_006,86,18,22,5,452
5147c088d24251bc05000026_007,86,18,22,5,176
5147c088d24251bc05000026_008,86,18,22,5,171
517901bc8ed59a060a00003b_001,122,31,4,4,216
517901bc8ed59a060a00003b_002,122,31,4,4,209
517901bc8ed59a060a00003b_003,122,31,4,4,209
517901bc8ed59a060a00003b_004,122,31,4,4,212
517901bc8ed59a060a00003b_005,122,31,4,4,267
517901bc8ed59a060a00003b_006,122,31,4,4,92
54e0e902ae9738404b000001_001,39,10,46,11,145
554356d0ed966d112c000005_001,108,18,14,3,210
554356d0ed966d112c000005_002,108,18,14,3,148
554356d0ed966d112c000005_003,108,18,14,3,148
554356d0ed966d112c000005_004,108,18,14,3,148
554356d0ed966d112c000005_005,108,18,14,3,210
554356d0ed966d112c000005_006,108,18,14,3,210
554356d0ed966d112c000005_007,108,18,14,3,210
554356d0ed966d112c000005_008,108,18,14,3,210
532206819b2d7acc7e00000f_001,61,17,27,5,236
54d8fd334b1fd0d33c000005_001,49,14,8,5,182
54d8fd334b1fd0d33c000005_002,49,14,8,5,171
54d8fd334b1fd0d33c000005_003,49,14,8,5,209
54d8fd334b1fd0d33c000005_004,49,14,8,5,209
54d8fd334b1fd0d33c000005_005,49,14,8,5,171
54d8fd334b1fd0d33c000005_006,49,14,8,5,182
52f89fc62059c6d71c000050_001,53,16,4,1,239
52f89fc62059c6d71c000050_002,53,16,23,6,222
52f89fc62059c6d71c000050_003,53,16,4,1,118
52f89fc62059c6d71c000050_004,53,16,26,6,235
52f89fc62059c6d71c000050_005,53,16,4,1,235
52f89fc62059c6d71c000050_006,53,16,4,1,371
52f89fc62059c6d71c000050_007,53,16,4,1,308
52f89fc62059c6d71c000050_008,53,16,4,1,237
52f89fc62059c6d71c000050_009,53,16,23,6,235
52f89fc62059c6d71c000050_010,53,16,26,6,235
52f89fc62059c6d71c000050_011,53,16,4,1,235
52f350042059c6d71c000010_001,68,18,6,3,154
54f60ae05f206a0c06000008_001,56,13,87,34,127
5324a8ac9b2d7acc7e000018_001,136,41,7,6,221
5324a8ac9b2d7acc7e000018_002,136,41,7,6,269
5324a8ac9b2d7acc7e000018_003,136,41,7,6,290
5324a8ac9b2d7acc7e000018_004,136,41,7,6,244
5324a8ac9b2d7acc7e000018_005,136,41,7,6,97
5324a8ac9b2d7acc7e000018_006,136,41,7,6,296
5324a8ac9b2d7acc7e000018_007,136,41,7,6,296
5324a8ac9b2d7acc7e000018_008,136,41,7,6,148
5324a8ac9b2d7acc7e000018_009,136,41,7,6,173
5324a8ac9b2d7acc7e000018_010,136,41,7,6,173
5324a8ac9b2d7acc7e000018_011,136,41,7,6,202
5324a8ac9b2d7acc7e000018_012,136,41,7,6,102
5324a8ac9b2d7acc7e000018_013,136,41,7,6,220
5324a8ac9b2d7acc7e000018_014,136,41,7,6,220
5324a8ac9b2d7acc7e000018_015,136,41,7,6,259
5324a8ac9b2d7acc7e000018_016,136,41,7,6,295
5324a8ac9b2d7acc7e000018_017,136,41,7,6,295
5324a8ac9b2d7acc7e000018_018,136,41,7,6,270
5324a8ac9b2d7acc7e000018_019,136,41,7,6,296
5324a8ac9b2d7acc7e000018_020,136,41,7,6,296
5324a8ac9b2d7acc7e000018_021,136,41,7,6,218
5324a8ac9b2d7acc7e000018_022,136,41,7,6,156
5324a8ac9b2d7acc7e000018_023,136,41,7,6,247
5324a8ac9b2d7acc7e000018_024,136,41,7,6,247
5324a8ac9b2d7acc7e000018_025,136,41,7,6,260
5324a8ac9b2d7acc7e000018_026,136,41,7,6,241
5324a8ac9b2d7acc7e000018_027,136,41,7,6,311
5324a8ac9b2d7acc7e000018_028,136,41,7,6,166
5324a8ac9b2d7acc7e000018_029,136,41,7,6,177
5324a8ac9b2d7acc7e000018_030,136,41,7,6,244
5324a8ac9b2d7acc7e000018_031,136,41,7,6,244
5324a8ac9b2d7acc7e000018_032,136,41,7,6,244
5324a8ac9b2d7acc7e000018_033,136,41,7,6,170
5324a8ac9b2d7acc7e000018_034,136,41,7,6,166
5324a8ac9b2d7acc7e000018_035,136,41,7,6,136
5324a8ac9b2d7acc7e000018_036,136,41,7,6,194
5324a8ac9b2d7acc7e000018_037,136,41,7,6,181
5324a8ac9b2d7acc7e000018_038,136,41,7,6,157
5324a8ac9b2d7acc7e000018_039,136,41,7,6,157
5324a8ac9b2d7acc7e000018_040,136,41,7,6,213
5324a8ac9b2d7acc7e000018_041,136,41,7,6,196
5324a8ac9b2d7acc7e000018_042,136,41,7,6,240
5324a8ac9b2d7acc7e000018_043,136,41,7,6,218
5324a8ac9b2d7acc7e000018_044,136,41,7,6,134
5324a8ac9b2d7acc7e000018_045,136,41,7,6,134
5324a8ac9b2d7acc7e000018_046,136,41,7,6,304
5324a8ac9b2d7acc7e000018_047,136,41,7,6,225
5324a8ac9b2d7acc7e000018_048,136,41,7,6,225
